rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43097,"D3H-Swansea (gold)",11,8,0,1010,929,81,1563.328,1623.854,1605.419,89.8,1436
2,45628,"D3H-New Bedford",7,3,0,612,535,77,1572.621,1642.621,1586.303,90.9,1091
3,43245,"D3H-Dartmouth (green)",21,10,0,1617,1251,366,1538.052,1575.149,1579.922,92.3,1107
4,44980,"D3H-Acushnet - Fairhaven (lopes)",7,7,0,828,802,26,1540.27,1586.698,1567.477,77.4,1083
5,45098,"D3H-Fall River (silver)",4,8,0,694,694,0,1543.892,1589.726,1540.275,58.4,817
6,43143,"D3H-Dighton-Rehoboth (green)",4,11,0,768,917,-149,1542.321,1585.655,1518.004,68.6,823
7,43476,"D3H-Somerset (blue)",5,12,0,1082,1215,-133,1535.448,1573.684,1510.45,62.4,874
