rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45310,"D5J-Milton (black)",28,6,0,1722,1301,421,1465.034,1475.328,1575.794,60.1,962
2,44524,"D5J-Milford (red-healy)",11,4,0,709,484,225,1468.86,1438.86,1523.269,55.8,781
3,43301,"D5J-Franklin",8,5,0,642,583,59,1456.032,1413.724,1458.575,41.7,542
4,44585,"D5J-King Philip",7,6,0,595,523,72,1450.843,1400.843,1446.057,35.6,463
5,44468,"D5J-Walpole (b)",11,5,0,773,703,70,1454.422,1410.672,1444.783,44.4,577
6,44335,"D5J-Medway (white)",6,12,0,669,845,-176,1437.221,1373.332,1407.679,20.8,353
7,44187,"D5J-Parkway  (white)",3,11,0,511,670,-159,1455.01,1394.295,1392.624,17.0,238
8,45136,"D5J-Westwood",4,9,0,423,543,-120,1452.601,1398.755,1384.505,23.7,308
