rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43424,"D4J-Bridgewater (hinman)",11,5,0,787,665,122,1477.218,1474.093,1560.421,62.4,998
2,43118,"D4J-Seekonk (mahoney)",9,4,0,646,534,112,1485.056,1488.902,1508.048,67.1,872
3,44124,"D4J-Berkley",5,9,0,755,755,0,1496.192,1489.049,1483.621,43.4,608
4,43930,"D4J-Taunton (martin)",9,15,1,1021,1103,-82,1512.241,1518.241,1465.417,59.1,827
5,43831,"D4J-Raynham (guillaumette)",1,14,0,488,802,-314,1501.404,1491.404,1417.104,26.4,343
