rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43120,"D6J-Seekonk (mcbride)",11,2,0,569,440,129,1395.292,1302.984,1428.822,33.4,434
2,43894,"D6J-Canton (white)",8,4,0,520,443,77,1399.717,1308.051,1414.892,26.3,315
3,43953,"D6J-Foxboro (gold)",9,5,0,701,593,108,1391.212,1291.212,1397.616,26.1,339
4,43731,"D6J-Sharon (maroon-bernstein)",6,7,0,437,455,-18,1398.954,1302.801,1360.257,19.4,252
5,44093,"D6J-Holbrook (orange)",7,6,0,452,483,-31,1398.492,1302.338,1343.86,21.9,284
6,44867,"D6J-North Attleboro (white)",3,11,0,478,605,-127,1404.802,1311.945,1329.4,12.2,159
7,43191,"D6J-Bellingham (hunt)",1,12,0,285,583,-298,1402.618,1302.618,1283.219,7.0,91
