rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43240,"D4H-Middleborough (colp)",21,3,0,1333,938,395,1496.647,1496.647,1566.86,79.3,1110
2,44822,"D4H-Bourne (purple and white)",10,4,0,763,651,112,1487.239,1490.81,1541.083,67.9,951
3,44494,"D4H-Wareham (lopes)",6,6,0,564,584,-20,1500.05,1500.05,1495.444,53.7,644
4,43127,"D4H-Barrington RI (gold)",5,7,0,560,547,13,1501.637,1497.47,1456.234,46.9,563
5,43226,"D4H-Barnstable  (white)",1,12,0,437,732,-295,1505.65,1505.65,1431.498,29.1,378
