rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45105,"D4R-Framingham (navy)",10,7,0,838,698,140,1499.496,1496.555,1557.206,61.1,917
2,43997,"D4R-Somerville (blue)",11,3,0,599,506,93,1498.303,1501.874,1539.414,72.3,940
3,43940,"D4R-Brookline (white)",10,3,0,694,516,178,1481.56,1470.022,1534.402,67.8,814
4,44755,"D4R-Arlington (white)",10,13,0,1052,1061,-9,1502.39,1506.738,1522.915,58.5,819
5,44780,"D4R-Lincoln-Sudbury (red)",9,7,0,720,752,-32,1483.822,1471.322,1492.832,53.1,797
6,43717,"D4R-Concord-Carlisle (white)",9,10,0,824,805,19,1500.443,1500.443,1456.536,49.9,648
7,43434,"D4R-Lexington (gold)",6,14,0,802,947,-145,1493.113,1478.113,1420.777,32.6,457
