rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44052,"D2K-Newton (black)",11,5,0,931,770,161,1620.114,1741.989,1669.402,151.9,1974
2,44442,"D2K-Bedford (blue)",12,10,0,1000,1016,-16,1583.996,1681.723,1623.744,116.2,1627
3,43373,"D2K-Natick",8,8,0,898,863,35,1609.586,1722.086,1611.625,127.0,1397
4,43716,"D2K-Concord-Carlisle (maroon)",12,12,0,1174,1235,-61,1594.19,1692.107,1597.785,140.2,1823
5,43433,"D2K-Lexington (blue)",9,12,0,945,1023,-78,1578.37,1664.085,1593.491,91.2,1186
6,45664,"D2K-Malden",2,11,0,545,682,-137,1568.743,1645.666,1566.019,64.8,713
