rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43968,"D6H-Taunton (hibbard)",12,12,0,1191,1052,139,1454.413,1412.746,1436.313,38.0,532
2,45729,"D6H-West Bridgewater (botelho)",10,4,0,524,383,141,1391.631,1295.203,1420.545,27.4,384
3,44152,"D6H-Easton (white)",7,6,0,504,476,28,1398.222,1302.068,1373.033,22.0,286
4,43146,"D6H-Dighton-Rehoboth (white)",5,10,0,487,606,-119,1391.845,1291.845,1366.584,14.8,222
5,43137,"D6H-Seekonk (escaler)",5,8,0,406,441,-35,1395.66,1299.506,1341.934,16.5,215
6,43128,"D6H-Barrington RI (blue)",5,9,0,430,530,-100,1392.66,1292.66,1331.858,15.1,212
7,44877,"D6H-North Attleboro (black)",0,13,0,320,595,-275,1401.958,1301.958,1282.577,5.0,65
