rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44759,"D6W-Arlington (red)",12,7,0,681,552,129,1388.987,1288.987,1432.761,25.9,388
2,44289,"D6W-Belmont (navy)",15,5,0,767,666,101,1417.868,1330.368,1427.609,34.7,347
3,45765,"D6W-Lexington (white)",9,10,0,631,671,-40,1412.452,1317.715,1381.772,23.7,308
4,45305,"D6W-Medford (white)",8,4,0,468,415,53,1402.164,1306.331,1377.526,26.9,323
5,43450,"D6W-Winchester (red)",8,12,0,651,779,-128,1396.969,1296.969,1363.045,19.0,228
6,44275,"D6W-Wayland (silver)",5,8,0,435,461,-26,1403.438,1303.438,1354.053,18.5,222
7,44444,"D6W-Bedford (black)",3,12,0,402,610,-208,1406.633,1309.966,1318.274,12.6,151
