rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44584,"D2J-King Philip",15,4,0,958,795,163,1591.899,1694.531,1681.066,151.4,2120
2,43300,"D2J-Franklin",8,5,0,699,629,70,1586.752,1679.06,1654.954,116.1,1393
3,45308,"D2J-Milton (red)",8,6,0,719,630,89,1614.192,1721.335,1639.641,124.0,1612
4,44563,"D2J-Hingham (black)",5,7,0,628,600,28,1630.075,1746.741,1625.981,116.0,1392
5,43614,"D2J-Norwood (gold)",4,10,0,604,707,-103,1597.786,1687.071,1580.469,93.2,1118
6,45580,"D2J-Stoughton",8,11,1,822,984,-162,1577.868,1652.868,1572.598,100.9,1311
7,43859,"D2J-Southboro (maroon)",6,10,0,792,951,-159,1592.251,1679.751,1565.214,92.2,1106
