rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43589,"D6Q-North Quincy (clifford)",9,5,0,603,459,144,1405.036,1315.75,1425.664,24.2,387
2,43680,"D6Q-Blackstone-Millville (roscoe)",9,4,0,537,445,92,1402.756,1306.603,1409.062,27.2,354
3,45261,"D6Q-Medfield (parton)",8,5,0,593,438,155,1400.15,1303.996,1403.641,23.1,323
4,44525,"D6Q-Milford (white-gelmini)",8,5,0,527,449,78,1404.025,1307.871,1387.812,24.9,323
5,45137,"D6Q-Westwood",5,8,0,436,571,-135,1401.597,1301.597,1360.097,16.1,209
6,44051,"D6Q-Wellesley (red)",1,13,0,424,591,-167,1400.766,1300.766,1324.977,7.1,99
7,43886,"D6Q-Holliston (kanavich)",3,10,0,343,534,-191,1403.778,1303.778,1308.784,12.2,158
