rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45311,"D5Q-Milton (gold)",18,9,0,1215,1061,154,1474.872,1454.502,1498.463,46.9,610
2,43376,"D5Q-Natick",10,7,0,789,684,105,1444.153,1394.153,1489.095,36.7,587
3,44996,"D5Q-Dover Sherborn (cavallaro)",9,4,0,742,541,201,1456.223,1421.608,1469.14,48.9,636
4,44381,"D5Q-Westborough",8,9,0,730,880,-150,1447.027,1385.262,1450.114,28.6,458
5,43862,"D5Q-Southboro (white)",5,8,1,486,574,-88,1461.646,1418.789,1409.607,28.9,376
6,43890,"D5Q-Holliston (magoon - red)",4,9,0,515,545,-30,1451.464,1397.618,1399.766,23.7,308
7,43917,"D5Q-Wellesley (c)",3,10,0,502,639,-137,1453.386,1403.386,1381.672,21.4,278
8,45636,"D5Q-Hopkinton (selchan8)",1,12,0,332,563,-231,1453.649,1399.803,1342.132,13.8,179
