rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44186,"D3K-Parkway  (red)",16,2,1,1104,802,302,1550.056,1610.583,1643.978,124.8,1747
2,43531,"D3K-Northboro (red)",11,5,0,846,760,86,1552.197,1614.697,1588.253,106.5,1597
3,45260,"D3K-Medfield (bills)",8,6,0,694,607,87,1540.637,1590.637,1581.085,85.8,1115
4,43916,"D3K-Wellesley (b)",10,12,0,1053,1136,-83,1542.563,1588.017,1530.893,64.4,1094
5,45635,"D3K-Hopkinton (orloff)",5,9,0,670,745,-75,1548.707,1598.707,1530.09,70.9,993
6,43786,"D3K-Millis",6,7,0,669,740,-71,1540.971,1583.279,1524.894,76.3,916
7,44334,"D3K-Medway (blue)",9,15,0,1055,1183,-128,1531.89,1561.056,1519.007,66.1,1058
8,43374,"D3K-Natick",5,13,0,918,1057,-139,1545.663,1587.33,1506.466,61.6,801
