rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44243,"D4Q-Wayland (black)",12,2,0,551,353,198,1496.188,1496.188,1542.831,74.3,891
2,43399,"D4Q-Natick",11,7,0,556,425,131,1517.906,1534.573,1526.303,73.4,807
3,43542,"D4Q-Northboro (red)",10,10,0,511,478,33,1493.928,1483.928,1510.408,55.6,778
4,45434,"D4Q-Cambridge",7,8,0,417,442,-25,1488.516,1481.849,1474.39,48.0,672
5,44720,"D4Q-Weston",1,10,0,184,412,-228,1499.618,1490.527,1426.278,24.1,289
