rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43548,"D4M-Millis",12,3,0,517,389,128,1500.06,1510.06,1573.718,77.3,1160
2,43681,"D4M-Ashland (blue)",10,5,0,490,352,138,1498.191,1501.525,1524.614,62.6,814
3,44179,"D4M-Parkway  (red)",6,6,0,441,378,63,1495.046,1490.88,1484.012,51.8,622
4,45257,"D4M-Medfield (abba)",7,7,0,422,523,-101,1510.604,1510.604,1474.047,55.2,717
5,44510,"D4M-Milford (red-kearnan)",1,12,0,251,505,-254,1503.362,1491.824,1426.334,21.5,323
