rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44280,"D5M-Wayland (orange)",10,9,0,568,587,-19,1454.554,1415.08,1475.514,38.5,578
2,45154,"D5M-Waltham Girls (white)",10,1,0,354,213,141,1434.459,1384.459,1468.437,46.1,599
3,44075,"D5M-Watertown (red)",7,8,0,263,330,-67,1435.822,1385.822,1428.727,27.9,362
4,44832,"D5M-Newton (white)",3,8,0,282,288,-6,1450.196,1404.742,1419.028,23.8,262
5,44693,"D5M-Arlington (white)",6,13,0,381,463,-82,1452.899,1413.426,1403.766,31.3,376
6,43457,"D5M-Winchester (black)",8,11,0,485,520,-35,1447.113,1405.007,1402.435,27.2,326
7,45762,"D5M-Lexington (gold)",0,16,0,309,560,-251,1465.462,1424.837,1350.526,10.6,127
