rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43682,"D5K-Ashland (white)",10,7,0,446,388,58,1450.009,1408.833,1485.542,42.0,630
2,45337,"D5K-Milton (silver)",10,3,0,344,234,110,1454.423,1412.116,1484.582,51.0,612
3,44384,"D5K-Westborough",9,4,0,436,328,108,1454.763,1416.301,1476.555,45.8,595
4,43400,"D5K-Natick (blue)",10,4,0,400,291,109,1460.068,1420.782,1465.577,47.3,615
5,44783,"D5K-Lincoln-Sudbury (red)",7,6,0,389,379,10,1450.42,1400.42,1441.034,35.9,431
6,44034,"D5K-Newton (orange)",9,5,0,387,380,7,1450.476,1404.048,1433.953,41.1,576
7,45111,"D5K-Framingham (white)",3,10,0,270,389,-119,1451.136,1401.136,1400.407,21.0,273
8,43409,"D5K-Natick (white)",1,9,0,115,342,-227,1464.813,1414.813,1387.864,14.8,148
