rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43439,"D1/2H-Foxboro (blue)",20,2,0,1218,848,370,1620.449,1745.449,1770.6,216.1,3026
2,45582,"D1/2H-Stoughton",9,4,0,579,480,99,1643.357,1785.664,1693.364,170.7,2048
3,43337,"D1/2H-Mansfield (white)",15,6,0,899,777,122,1623.306,1749.496,1690.81,175.1,2452
4,44651,"D1/2H-Attleboro (blue)",8,11,0,775,782,-7,1641.898,1784.004,1685.646,147.9,1923
5,44483,"D1/2H-Easton (black)",8,9,0,607,651,-44,1636.252,1777.429,1679.205,146.7,1907
6,43931,"D1/2H-Taunton (machado)",0,0,0,0,0,0,1650.0,1650.0,1650.0,0.0,0
7,43822,"D1/2H-North Attleboro (red)",12,13,0,831,853,-22,1622.203,1742.203,1622.376,150.8,1810
8,44205,"D1/2H-Sharon (gold)",2,12,0,412,640,-228,1632.539,1757.539,1609.404,95.5,1241
