rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44084,"D3J-Wellesley (a)",10,5,0,397,347,50,1551.251,1597.918,1601.166,91.5,1373
2,45054,"D3J-Medfield (hatten)",7,9,0,443,368,75,1526.595,1557.845,1570.811,63.9,959
3,44241,"D3J-Wayland (black)",9,6,0,434,393,41,1567.975,1627.975,1569.856,97.6,1269
4,44343,"D3J-Medway (blue)",8,6,0,326,296,30,1553.152,1596.009,1569.587,81.4,1139
5,44386,"D3J-Belmont (maroon)",11,9,0,551,472,79,1536.815,1566.815,1522.763,70.9,921
6,43777,"D3J-Millis (maroon)",1,11,0,242,348,-106,1550.327,1596.16,1490.609,50.6,607
