rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44474,"D5M-Walpole (b)",10,5,0,404,268,136,1475.816,1459.149,1501.193,54.6,819
2,43642,"D5M-Needham (blue)",10,6,1,421,320,101,1451.74,1404.681,1457.954,44.2,575
3,44184,"D5M-Parkway  (white)",8,6,0,305,289,16,1445.177,1398.749,1443.321,38.1,534
4,45343,"D5M-Milton (black)",5,8,0,295,273,22,1448.574,1402.42,1435.928,28.8,374
5,43411,"D5M-Norwood (blue)",5,11,0,345,360,-15,1456.332,1412.582,1426.003,28.5,399
6,43985,"D5M-Canton (green)",7,7,0,327,297,30,1452.881,1402.881,1422.456,29.7,356
7,44505,"D5M-Easton (white)",1,10,0,128,346,-218,1457.75,1407.75,1360.541,14.3,157
