rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44083,"D5T-Wellesley (b)",11,1,0,379,133,246,1446.094,1400.26,1499.472,54.8,657
2,43923,"D5T-Southboro (white)",8,5,0,274,225,49,1454.859,1408.705,1447.421,38.5,462
3,44764,"D5T-Dover Sherborn (schaefers)",9,7,0,331,301,30,1453.656,1409.906,1445.164,38.9,623
4,43370,"D5T-Natick",4,9,0,199,249,-50,1457.638,1411.484,1436.186,24.9,324
5,44174,"D5T-Holliston (ennis)",8,6,0,307,307,0,1449.95,1399.95,1428.408,35.7,464
6,44765,"D5T-Dover Sherborn (obrien)",5,8,0,194,227,-33,1441.8,1391.8,1411.923,27.1,352
7,44210,"D5T-Southboro (gold)",0,12,0,98,429,-331,1454.724,1404.724,1355.57,10.0,120
