rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43230,"D2M-Barnstable  (red)",9,4,0,533,376,157,1593.544,1678.16,1653.521,125.2,1627
2,44565,"D2M-Needham (blue)",9,4,0,521,389,132,1594.844,1679.46,1652.312,125.9,1511
3,44657,"D2M-Attleboro (black)",7,5,0,490,407,83,1603.384,1686.718,1630.962,113.8,1366
4,44820,"D2M-Bourne (purple/burke)",6,6,0,411,479,-68,1583.982,1671.482,1620.98,104.1,1249
5,44573,"D2M-King Philip (gold)",6,6,0,392,390,2,1563.342,1638.342,1616.146,92.2,1106
6,43211,"D2M-FLBC (blue)",6,5,0,433,452,-19,1583.824,1674.733,1605.04,112.6,1239
7,44575,"D2M-King Philip (black)",4,10,0,533,578,-45,1591.869,1688.298,1589.125,90.9,1273
8,44904,"D2M-North Attleboro (white)",6,5,0,345,321,24,1546.822,1601.367,1586.011,86.4,950
