rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44574,"D2N-King Philip (white)",8,5,0,506,470,36,1575.322,1656.092,1666.633,107.9,1402
2,44153,"D2N-Easton (black)",9,3,0,411,361,50,1617.762,1730.262,1662.292,147.4,1769
3,44572,"D2N-King Philip (green)",7,4,0,395,374,21,1596.367,1696.367,1654.599,127.4,1401
4,44656,"D2N-Attleboro (white)",9,2,0,389,324,65,1582.049,1654.776,1638.177,130.4,1304
5,45506,"D2N-Mansfield (green)",5,6,0,409,393,16,1611.926,1716.472,1612.932,113.4,1247
6,43212,"D2N-FLBC (white)",4,7,0,464,474,-10,1599.415,1699.415,1600.852,104.5,1149
7,44655,"D2N-Attleboro (blue)",4,7,0,375,389,-14,1571.405,1648.677,1594.889,85.8,944
8,43231,"D2N-Barnstable  (white)",5,7,0,358,419,-61,1577.533,1652.533,1593.231,87.0,1044
