rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44391,"D4P-Medway (blue)",8,4,0,494,454,40,1556.059,1614.393,1579.488,97.5,1170
2,44974,"D4P-Foxboro (gold)",5,6,0,413,386,27,1548.211,1593.665,1520.288,72.1,793
3,45507,"D4P-Mansfield (white)",4,9,0,412,511,-99,1548.363,1590.67,1497.104,61.5,799
4,44431,"D4P-Norton (purple)",3,8,0,352,484,-132,1530.576,1566.94,1477.307,56.0,616
5,45215,"D4P-North Quincy (jamieson)",2,8,0,278,391,-113,1528.112,1568.112,1473.309,51.9,467
6,44905,"D4P-North Attleboro (black)",1,10,0,247,387,-140,1525.481,1557.299,1445.839,44.8,493
