rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,46180,"2NDM-Mass Premier (norfolk maki)",8,4,0,395,330,65,1528.601,1578.601,1616.712,90.1,1081
2,45529,"2NDM-North Attleboro (bertrand)",7,5,0,343,297,46,1546.838,1596.838,1573.219,84.9,1019
3,44794,"2NDM-Walpole (orange)",5,5,0,330,309,21,1553.944,1603.944,1566.973,79.2,792
4,45714,"2NDM-West Bridgewater (arel)",7,6,0,378,411,-33,1552.284,1598.437,1556.053,79.5,1034
5,45219,"2NDM-North Quincy (costa)",4,8,1,339,413,-74,1537.963,1587.963,1538.7,62.4,811
6,46149,"2NDM-Everett (white)",2,6,0,171,217,-46,1520.024,1570.024,1527.492,61.6,493
7,45523,"2NDM-Mass Premier (king philip)",3,8,0,242,310,-68,1536.907,1586.907,1518.834,63.3,696
8,45508,"2NDM-Mansfield (green)",3,9,0,283,382,-99,1550.073,1595.907,1506.415,60.2,722
9,45217,"2NDM-North Quincy (nowill)",0,10,0,193,347,-154,1548.914,1598.914,1498.79,45.0,450
