rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44973,"D4R-Foxboro (blue)",12,1,0,533,315,218,1579.424,1667.885,1657.818,145.5,1892
2,44154,"D4R-Easton (orange)",7,4,0,447,431,16,1563.314,1631.495,1563.278,102.0,1122
3,44392,"D4R-Medway (white)",6,7,0,418,430,-12,1578.637,1644.022,1557.551,87.2,1133
4,44432,"D4R-Norton (white)",6,7,0,524,482,42,1513.152,1543.922,1547.979,65.2,848
5,44906,"D4R-North Attleboro (silver)",6,6,0,457,507,-50,1550.653,1592.32,1538.066,74.9,899
6,45216,"D4R-North Quincy (o murphy)",1,11,0,351,501,-150,1532.899,1570.399,1459.702,46.1,553
7,44610,"D4R-Milford (white-crescenzi)",2,9,0,283,385,-102,1520.047,1538.229,1448.354,42.8,471
