rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43932,"D4H-Taunton (morrison)",15,3,0,884,627,257,1493.257,1498.812,1600.051,79.7,1196
2,43484,"D4H-Rochester",8,4,0,435,370,65,1501.834,1506.001,1518.054,65.3,784
3,43213,"D4H-FLBC",8,3,0,474,348,126,1499.786,1490.695,1517.676,63.9,703
4,43175,"D4H-Seekonk",5,10,0,552,593,-41,1514.287,1510.953,1464.521,44.8,627
5,43131,"D4H-Barrington RI (gold)",3,8,0,295,407,-112,1503.464,1494.373,1449.147,37.2,409
6,44125,"D4H-Berkley",3,11,0,318,458,-140,1484.512,1473.798,1442.692,32.8,459
