rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43353,"D5J-Norwood (blue)",9,8,0,525,496,29,1454.846,1416.611,1457.603,40.7,529
2,45333,"D5J-Milton (black)",8,7,0,401,437,-36,1452.773,1416.107,1433.892,38.5,578
3,44480,"D5J-Walpole (b)",9,6,0,415,466,-51,1464.152,1434.152,1432.238,48.2,627
4,43648,"D5J-Needham (blue)",6,8,0,325,353,-28,1451.923,1409.065,1414.34,30.9,433
5,43891,"D5J-Canton (white)",4,10,0,348,366,-18,1444.785,1398.356,1412.025,24.2,266
6,44413,"D5J-Dedham (mullen)",2,11,0,283,471,-188,1445.562,1399.409,1383.967,17.6,229
