rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45331,"D3J-Milton (red)",9,5,0,498,504,-6,1560.382,1624.667,1590.944,101.7,1220
2,44412,"D3J-Dedham (anderson)",6,6,0,436,406,30,1564.157,1622.491,1569.26,85.8,1030
3,44337,"D3J-Medway (blue)",8,6,0,458,464,-6,1542.827,1589.256,1568.546,85.4,1196
4,44385,"D3J-Westborough",7,7,0,432,471,-39,1550.818,1607.961,1550.764,84.0,1176
5,45263,"D3J-Medfield (luchini)",2,12,0,365,508,-143,1545.929,1588.787,1502.294,47.1,612
