rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44067,"D4Q-Watertown (white)",14,4,0,760,555,205,1488.357,1482.802,1552.163,62.4,936
2,43647,"D4Q-Needham (gold)",8,3,0,401,295,106,1513.909,1518.454,1524.958,69.6,766
3,43946,"D4Q-Brookline (white)",6,8,0,380,442,-62,1487.887,1477.172,1512.877,44.2,574
4,44077,"D4Q-Wellesley (b)",7,6,0,450,455,-5,1510.302,1506.456,1511.947,55.9,726
5,44036,"D4Q-Newton (orange)",5,8,0,426,419,7,1476.56,1465.021,1475.36,41.5,539
6,44782,"D4Q-Lincoln-Sudbury (blue)",6,11,0,558,618,-60,1512.032,1512.032,1457.987,47.7,572
