rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44367,"D5H-Easton (orange)",6,6,0,350,281,69,1443.705,1397.872,1453.547,33.6,403
2,43340,"D5H-Mansfield (green)",7,7,0,444,390,54,1455.669,1416.384,1445.39,36.4,509
3,43435,"D5H-Foxboro (gold)",5,7,0,483,476,7,1488.903,1472.237,1435.268,44.2,575
4,44653,"D5H-Attleboro (white)",2,11,0,274,479,-205,1450.455,1404.301,1394.862,18.1,235
5,43555,"D5H-Bridgewater (librera)",2,11,0,274,396,-122,1458.167,1412.013,1384.154,17.8,231
