rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45307,"D4R-Medford (blue)",9,4,0,454,360,94,1491.851,1495.697,1529.812,66.2,860
2,43451,"D4R-Winchester (white)",12,8,0,684,604,80,1514.517,1529.517,1511.026,66.8,735
3,44698,"D4R-Arlington (white)",11,12,0,747,801,-54,1479.578,1466.534,1494.027,52.1,782
4,44009,"D4R-Somerville",5,8,0,458,404,54,1496.936,1493.09,1478.401,42.7,512
5,45513,"D4R-Everett",0,10,0,203,390,-187,1499.928,1489.928,1429.262,15.3,230
6,44449,"D4R-Bedford",7,10,0,389,579,-190,1477.357,1450.886,1428.946,34.4,413
