rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44055,"D2K-Wellesley (a)",9,7,0,723,689,34,1595.339,1692.214,1633.408,123.6,1607
2,44204,"D2K-Southboro (maroon)",8,8,0,788,807,-19,1593.415,1684.04,1617.815,123.5,1606
3,44695,"D2K-Dover Sherborn (cecil)",8,11,0,936,968,-32,1602.242,1702.242,1615.253,101.6,1321
4,45125,"D2K-Westwood",10,8,0,863,833,30,1602.667,1699.889,1612.251,124.9,1624
5,45641,"D2K-Hopkinton (pantera6)",7,10,0,746,813,-67,1582.822,1665.175,1603.171,109.9,1538
