rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44520,"D6M-Milford (white-larochelle)",10,4,0,506,362,144,1400.727,1304.298,1397.569,26.8,348
2,44217,"D6M-Sharon (maroon-ip)",11,4,0,628,468,160,1407.104,1317.104,1395.746,32.0,384
3,45321,"D6M-Milton (silver)",6,7,0,316,412,-96,1401.285,1305.132,1349.976,19.9,259
4,44165,"D6M-Holliston (donahue - black)",2,10,0,293,399,-106,1405.716,1305.716,1336.338,11.5,149
5,45244,"D6M-Medfield (brajtbord)",2,9,0,248,351,-103,1402.962,1302.962,1334.636,9.1,109
6,43782,"D6M-Millis (reed)",0,13,0,211,538,-327,1405.867,1305.867,1289.293,5.0,65
