rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43537,"D6Q-Northboro (white)",11,2,0,562,355,207,1395.611,1299.457,1425.706,31.7,412
2,45640,"D6Q-Hopkinton (donohue)",11,3,0,481,342,139,1395.237,1295.237,1406.72,31.9,415
3,44703,"D6Q-Dover Sherborn (shannon)",9,6,0,539,440,99,1399.176,1305.842,1405.928,24.5,368
4,44633,"D6Q-Ashland (white)",6,8,0,396,307,89,1398.674,1298.674,1370.652,17.4,243
5,44373,"D6Q-Westborough (macomber)",4,9,0,297,426,-129,1395.143,1295.143,1357.239,13.9,180
6,44163,"D6Q-Holliston (lyskowski-white)",4,7,0,232,362,-130,1402.885,1302.885,1352.988,15.3,168
