rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44422,"D6H-Norton (white)",10,5,0,635,479,156,1403.569,1316.903,1443.687,29.8,447
2,43108,"D6H-Seekonk (gertrudes)",10,4,0,528,372,156,1401.803,1308.946,1442.069,29.1,408
3,43124,"D6H-Barrington RI (blue)",11,2,0,576,379,197,1403.983,1307.829,1434.987,33.3,433
4,44120,"D6H-Easton (white)",9,5,0,534,428,106,1410.063,1317.206,1398.11,27.5,358
5,43224,"D6H-Mansfield (green)",9,13,0,656,761,-105,1425.187,1357.005,1373.105,20.5,308
6,43970,"D6H-Taunton (pascual)",4,10,0,421,520,-99,1409.15,1312.721,1338.98,14.5,189
7,44895,"D6H-North Attleboro (silver)",0,13,0,187,586,-399,1411.374,1311.374,1289.31,5.0,65
