rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45250,"D5T-Waltham Boys (white)",8,4,0,435,410,25,1456.768,1410.935,1445.343,44.3,531
2,43388,"D5T-Natick",5,9,0,512,515,-3,1457.856,1411.427,1441.9,28.5,370
3,45430,"D5T-Lincoln-Sudbury (white)",8,8,0,490,487,3,1463.032,1419.282,1439.969,36.4,473
4,44231,"D5T-Wayland (orange)",5,9,0,487,497,-10,1447.326,1397.326,1435.713,26.2,367
5,43720,"D5T-Concord-Carlisle (gold)",10,10,0,731,738,-7,1442.512,1397.512,1394.581,31.0,403
6,45226,"D5T-Somerville (red)",4,9,0,418,562,-144,1442.52,1392.52,1371.611,25.0,325
7,44306,"D5T-Belmont (navy)",1,19,0,487,889,-402,1430.354,1367.854,1309.716,13.2,158
