rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44519,"D4K-Milford (red-buchan)",12,1,0,695,478,217,1499.063,1502.909,1566.233,82.7,1075
2,43678,"D4K-Blackstone-Millville (sellers)",12,2,0,619,496,123,1491.137,1487.566,1534.263,76.9,999
3,44632,"D4K-Ashland (blue)",9,5,0,573,476,97,1496.653,1496.653,1526.913,63.0,882
4,43780,"D4K-Millis (long)",6,8,0,520,578,-58,1490.695,1479.981,1491.681,42.7,555
5,44207,"D4K-Southboro (white)",6,10,0,501,657,-156,1489.253,1464.253,1454.959,35.9,502
6,45642,"D4K-Hopkinton (klotsche6)",4,12,0,488,617,-129,1500.291,1487.791,1448.502,36.9,554
