rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43755,"D5M-Needham (white)",12,6,0,700,566,134,1452.659,1419.326,1474.843,48.7,730
2,44463,"D5M-Walpole (c)",6,8,0,436,407,29,1453.337,1414.051,1426.345,34.1,443
3,43581,"D5M-North Quincy (duffey)",7,8,0,530,533,-3,1442.156,1388.822,1418.748,31.7,444
4,43623,"D5M-Norwood (blue)",4,10,0,486,534,-48,1436.204,1382.633,1396.386,23.2,325
5,44404,"D5M-Dedham (robbins)",2,11,0,378,524,-146,1447.179,1401.025,1382.208,17.9,232
6,43901,"D5M-Canton (white)",4,10,0,408,523,-115,1433.375,1379.804,1380.08,20.9,251
7,45127,"D5M-Westwood",4,11,0,366,515,-149,1433.999,1383.999,1376.797,21.6,281
