rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44089,"D5K-Holbrook (blue)",11,3,0,623,470,153,1460.198,1420.913,1518.963,52.4,734
2,43184,"D5K-Bellingham",12,5,0,619,563,56,1433.605,1374.782,1507.214,40.7,651
3,44119,"D5K-Easton (orange)",15,7,0,942,845,97,1474.71,1445.165,1478.469,57.7,866
4,44581,"D5K-King Philip",10,7,0,647,574,73,1458.695,1411.637,1466.185,42.9,600
5,43297,"D5K-Franklin",9,4,0,490,337,153,1448.042,1394.196,1456.27,41.3,495
6,44967,"D5K-Foxboro (gold)",4,9,0,408,543,-135,1458.378,1408.378,1405.396,23.6,307
7,44873,"D5K-North Attleboro (black)",1,12,0,332,564,-232,1472.546,1430.239,1367.899,15.6,187
