rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43691,"D3J-Sharon (gold)",11,8,0,899,794,105,1559.622,1625.411,1623.677,98.1,1569
2,44580,"D3J-King Philip",6,9,0,670,673,-3,1542.772,1592.772,1565.741,79.9,1039
3,45145,"D3J-North Quincy (regan)",8,6,0,690,651,39,1523.425,1569.853,1565.118,83.4,1167
4,43902,"D3J-Canton (green)",8,8,0,653,600,53,1529.869,1573.619,1551.91,78.3,1018
5,44421,"D3J-Norton (purple)",7,7,0,677,675,2,1531.35,1574.207,1549.269,78.9,1026
6,45579,"D3J-Stoughton",2,12,0,576,717,-141,1552.231,1609.374,1494.71,58.1,755
7,45242,"D3J-Medfield (taverni)",0,13,0,443,712,-269,1554.453,1600.607,1471.126,44.1,529
