rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45437,"D2M-Cambridge",17,5,0,1236,1051,185,1589.319,1680.228,1708.343,140.6,2250
2,43935,"D2M-Brookline (red)",15,5,0,1090,859,231,1594.293,1684.293,1650.995,135.5,1762
3,45249,"D2M-Waltham Boys (red)",10,7,0,844,849,-5,1612.496,1718.379,1630.637,128.8,1674
4,44045,"D2M-Newton (black)",7,8,0,741,753,-12,1610.124,1710.124,1622.55,112.8,1579
5,45504,"D2M-Everett",7,12,0,822,968,-146,1583.265,1662.212,1604.333,95.7,1626
