rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43246,"D1H-Dartmouth (green)",23,4,0,1677,1325,352,1613.747,1723.006,1766.076,204.3,3064
2,43928,"D1H-Taunton (pawlowski)",20,11,0,1622,1384,238,1607.784,1699.72,1695.08,181.4,2539
3,45627,"D1H-New Bedford  (red)",8,5,0,702,632,70,1664.264,1810.418,1689.465,164.1,2133
4,45770,"D1H-Fall River (tee)",7,8,0,833,824,9,1672.851,1816.185,1678.713,151.3,1815
5,43415,"D1H-Brockton",2,10,0,476,698,-222,1646.128,1787.794,1622.375,102.7,1335
