rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45583,"D4J-Stoughton",12,3,0,729,622,107,1491.032,1491.032,1581.592,73.9,1108
2,43695,"D4J-Sharon (gold)",19,10,0,1358,1143,215,1514.974,1530.491,1551.555,86.7,1127
3,45314,"D4J-Milton (white)",10,16,0,1011,1111,-100,1500.777,1500.777,1497.983,50.8,711
4,44423,"D4J-Norton (purple)",5,8,0,561,624,-63,1505.577,1509.423,1480.199,48.9,636
5,44091,"D4J-Holbrook (blue)",5,8,0,619,671,-52,1505.486,1505.486,1469.183,47.0,611
6,43584,"D4J-North Quincy (skolnick)",1,13,0,418,690,-272,1507.511,1507.511,1445.041,25.8,335
7,43609,"D4J-Norwood (blue)",1,12,0,510,679,-169,1505.098,1501.252,1431.871,27.9,363
