rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44868,"D2H-North Attleboro (red)",10,6,0,741,683,58,1600.686,1697.561,1651.319,134.4,1882
2,43147,"D2H-Dighton-Rehoboth (green)",12,9,0,1080,1006,74,1588.911,1681.768,1631.814,124.5,1619
3,43341,"D2H-Monomoy (blue/porter)",7,9,0,743,784,-41,1596.674,1696.674,1626.561,109.4,1532
4,43475,"D2H-Somerset",8,10,0,948,971,-23,1602.911,1702.911,1599.667,110.2,1543
5,43298,"D2H-Franklin",9,16,0,1175,1349,-174,1564.213,1628.213,1571.622,91.1,1367
