rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44882,"D6H-North Attleboro (silver)",13,5,0,766,570,196,1405.453,1319.342,1460.83,30.3,394
2,43423,"D6H-Bridgewater (mcbride)",11,5,0,519,499,20,1412.368,1331.118,1439.19,32.5,488
3,43319,"D6H-Middleborough (benson)",9,8,0,545,534,11,1419.715,1340.303,1398.621,22.5,337
4,43327,"D6H-Mansfield (green)",8,4,0,477,384,93,1425.578,1354.745,1397.798,33.3,399
5,43832,"D6H-Raynham (maddock-b)",7,6,0,484,405,79,1403.634,1307.48,1385.189,21.2,275
6,43111,"D6H-Seekonk (perez)",5,7,0,487,504,-17,1411.782,1320.116,1356.416,20.6,227
7,43840,"D6H-Westport (gallant)",7,5,0,351,418,-67,1399.765,1308.098,1348.751,24.6,295
