rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43200,"D5H-FLBC (white)",9,2,0,547,497,50,1457.836,1407.836,1471.663,49.4,543
2,43482,"D5H-Rochester (white)",8,4,0,516,456,60,1443.152,1388.985,1464.626,37.2,483
3,44821,"D5H-Bourne (purple and white)",8,4,0,550,485,65,1458.133,1403.966,1455.397,40.3,484
4,43096,"D5H-Swansea",8,7,0,631,608,23,1439.118,1385.785,1445.685,34.2,479
5,43126,"D5H-Barrington RI (blue)",6,7,0,513,516,-3,1432.422,1382.422,1427.437,36.5,474
6,44643,"D5H-Attleboro (white)",6,9,0,546,579,-33,1445.132,1391.799,1417.968,29.0,406
7,43153,"D5H-Dighton-Rehoboth (white)",11,20,0,1248,1412,-164,1449.524,1393.073,1377.263,23.8,309
