rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43937,"D2K-Brookline (red)",15,2,0,854,619,235,1581.826,1667.12,1672.085,156.6,2036
2,45638,"D2K-Hopkinton (pantera7)",12,4,0,772,670,102,1590.612,1684.362,1662.196,133.6,2004
3,43918,"D2K-Westborough",12,12,0,1191,1198,-7,1572.637,1645.553,1628.827,113.6,1477
4,44704,"D2K-Dover Sherborn (driscoll)",6,13,0,986,1072,-86,1590.659,1677.501,1570.625,98.8,1185
5,44634,"D2K-Ashland (blue)",4,13,0,694,844,-150,1570.585,1632.35,1531.381,71.4,1000
