rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44042,"D1-Newton (black)",28,3,0,1643,1115,528,1589.095,1669.74,1742.727,195.5,2933
2,45322,"D1-Milton (red)",33,2,0,1717,964,753,1558.838,1614.553,1709.891,194.0,2910
3,43093,"D1-Swansea (gold)",12,6,0,844,713,131,1620.761,1734.65,1707.105,151.1,2116
4,44229,"D1-Wayland (black)",15,9,0,965,861,104,1616.08,1713.996,1668.978,145.8,1895
5,43759,"D1-Needham (gold)",10,9,0,771,708,63,1623.295,1731.19,1640.384,131.2,1706
6,43625,"D1-Hingham (black)",16,12,0,1348,1157,191,1562.983,1623.698,1632.778,164.2,2135
7,45577,"D1-Stoughton",3,10,0,461,651,-190,1631.19,1750.421,1611.687,102.3,1330
8,43925,"D1-Taunton (doherty)",3,14,0,538,784,-246,1620.178,1729.002,1602.742,104.9,1469
