rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45353,"D5M-West Bridgewater",17,1,0,902,473,429,1468.536,1454.647,1618.451,75.9,1214
2,44088,"D5M-Holbrook (blue)",12,3,0,701,497,204,1463.9,1433.9,1514.688,56.1,842
3,44203,"D5M-Sharon (maroon)",9,5,0,583,508,75,1463.22,1413.22,1453.145,42.3,550
4,44115,"D5M-Easton (orange)",6,10,0,599,595,4,1455.976,1399.726,1442.446,25.3,404
5,44420,"D5M-Norton (purple)",11,6,0,606,528,78,1453.893,1403.893,1440.79,41.1,657
6,43325,"D5M-Mansfield (green)",3,11,0,294,531,-237,1467.126,1406.412,1374.108,17.2,241
7,44875,"D5M-North Attleboro (white)",1,13,0,303,489,-186,1433.047,1358.047,1331.132,10.1,142
