rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43209,"D5J-Middleborough (shanahan)",12,1,0,476,344,132,1452.306,1413.845,1511.504,59.5,774
2,43428,"D5J-Bridgewater (dwyer)",8,7,0,552,489,63,1449.68,1399.68,1452.39,35.4,531
3,43479,"D5J-Somerset",10,6,0,639,567,72,1445.112,1391.987,1433.055,39.4,512
4,43351,"D5J-Dighton-Rehoboth (white)",7,7,0,533,518,15,1455.63,1402.059,1421.97,32.1,417
5,43969,"D5J-Taunton (garner)",3,10,0,376,501,-125,1443.156,1389.309,1380.58,19.9,258
