rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45753,"D4Q-Lexington (blue)",17,3,0,863,580,283,1528.015,1565.515,1616.749,93.4,1308
2,44062,"D4Q-Wellesley (b)",7,7,0,536,480,56,1508.338,1522.623,1522.085,62.3,934
3,44068,"D4Q-Watertown (white)",10,10,0,760,771,-11,1519.628,1537.128,1494.591,69.2,900
4,45298,"D4Q-Medford (blue)",6,7,0,483,512,-29,1495.906,1488.213,1490.742,44.6,624
5,43975,"D4Q-Revere (white)",4,16,0,422,756,-334,1498.283,1488.283,1434.751,30.0,420
6,44716,"D4Q-Arlington (white)",4,15,0,422,641,-219,1489.365,1476.208,1413.341,30.9,432
