rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45119,"D3J-Westwood",13,5,0,731,658,73,1559.416,1614.971,1607.574,98.2,1473
2,44323,"D3J-Medway (blue)",9,9,0,611,599,12,1554.742,1604.742,1601.17,83.1,1329
3,45323,"D3J-Milton (white)",18,11,0,992,873,119,1511.101,1533.515,1588.888,104.0,1352
4,45016,"D3J-Medfield (allen)",5,9,0,520,568,-48,1557.835,1600.692,1542.603,72.2,939
5,44196,"D3J-Parkway  (red)",3,10,0,410,482,-72,1537.156,1579.464,1520.089,56.9,740
6,43950,"D3J-Norwood (gold)",3,11,0,489,578,-89,1528.915,1564.629,1510.156,52.6,736
7,43982,"D3J-Canton (green)",6,12,0,636,778,-142,1541.742,1577.853,1509.451,68.6,1029
