rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43295,"D5Q-Franklin",11,4,0,553,367,186,1441.49,1394.823,1495.413,48.5,679
2,44969,"D5Q-Foxboro (gold)",8,5,0,460,383,77,1447.599,1401.445,1477.765,39.7,516
3,43194,"D5Q-Bellingham (donato)",8,6,0,473,395,78,1446.095,1399.667,1449.766,36.9,516
4,44579,"D5Q-King Philip",6,10,0,489,516,-27,1461.087,1414.212,1408.48,28.7,373
5,43578,"D5Q-North Quincy (sollinger)",6,9,0,416,559,-143,1441.095,1387.762,1388.376,27.5,412
6,43413,"D5Q-Norwood (blue)",4,10,0,450,533,-83,1412.25,1340.822,1380.664,16.9,237
7,45142,"D5Q-North Quincy (epter)",0,12,0,200,590,-390,1443.867,1385.534,1331.942,9.2,110
