rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44976,"D4H-Acushnet - Fairhaven (tevares)",10,4,0,652,514,138,1484.679,1488.251,1534.221,71.1,924
2,43233,"D4H-Barnstable  (red)",11,3,0,542,504,38,1490.618,1476.332,1524.814,66.4,929
3,43202,"D4H-FLBC (white)",8,5,0,664,611,53,1500.618,1496.771,1495.89,60.5,786
4,43203,"D4H-FLBC (blue)",5,7,0,505,522,-17,1483.286,1483.286,1469.927,48.8,585
5,44639,"D4H-Attleboro (white)",3,12,0,456,587,-131,1481.413,1464.746,1413.229,33.5,435
