rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43347,"D6P-Mansfield (green)",14,3,0,632,412,220,1444.908,1389.026,1506.04,47.8,765
2,44094,"D6P-Holbrook (blue)",14,1,0,572,363,209,1455.779,1399.112,1495.579,53.7,806
3,44971,"D6P-Foxboro (gold)",14,6,0,638,480,158,1417.134,1337.134,1473.52,31.1,528
4,44110,"D6P-Easton (orange)",8,7,0,443,401,42,1398.291,1294.957,1404.331,22.1,331
5,45717,"D6P-West Bridgewater (regan)",8,5,0,342,325,17,1430.459,1326.612,1395.122,23.7,308
6,45716,"D6P-West Bridgewater (depaolo)",5,8,0,386,391,-5,1422.358,1318.511,1371.69,18.1,217
7,43311,"D6P-Franklin",4,9,0,331,413,-82,1431.339,1335.185,1333.87,14.6,190
