rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44321,"D7T-Medway (white)",11,4,0,489,357,132,1371.716,1235.049,1435.826,22.7,341
2,44322,"D7T-Medway (red)",11,4,0,431,325,106,1363.846,1223.846,1387.042,20.3,304
3,44079,"D7T-Watertown (white)",12,3,0,491,336,155,1363.631,1230.297,1383.7,23.2,301
4,43408,"D7T-Natick",8,6,0,451,363,88,1383.557,1244.271,1345.162,14.0,168
5,44320,"D7T-Medway (blue)",7,7,0,372,332,40,1369.979,1237.837,1323.655,14.7,206
6,44517,"D7T-Milford (white-santomenna)",3,10,0,242,428,-186,1372.183,1229.875,1293.717,7.5,97
7,44767,"D7T-Arlington (black)",2,15,0,316,600,-284,1366.588,1225.412,1256.099,3.3,39
