rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43467,"D6T-Winchester (black)",19,3,0,889,508,381,1402.743,1311.834,1453.172,35.3,459
2,45210,"D6T-Somerville (red)",9,4,0,390,316,74,1402.34,1313.878,1395.828,33.3,400
3,44763,"D6T-Arlington (grey)",12,11,0,655,666,-11,1387.413,1276.544,1376.13,20.6,330
4,45352,"D6T-Lincoln-Sudbury (white)",9,7,0,450,445,5,1412.824,1315.949,1355.401,25.3,329
5,43719,"D6T-Concord-Carlisle (white)",3,15,0,378,625,-247,1401.151,1301.151,1319.915,10.6,149
6,45079,"D6T-Reading (dasilva)",4,9,0,284,378,-94,1404.796,1300.95,1318.381,14.3,186
7,44451,"D6T-Bedford (white)",4,14,0,299,667,-368,1389.286,1269.842,1268.149,7.3,95
