rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43597,"D6Q-North Quincy (jaehnig)",12,2,0,506,352,154,1414.203,1332.06,1444.066,37.4,524
2,44456,"D6Q-Walpole (b)",9,5,0,444,350,94,1409.296,1320.01,1424.367,29.7,386
3,44992,"D6Q-Dover Sherborn (khan)",4,9,0,250,334,-84,1383.675,1275.983,1344.609,12.7,165
4,43994,"D6Q-Canton (white)",6,10,0,368,530,-162,1386.098,1267.348,1339.74,12.6,201
5,44987,"D6Q-Dover Sherborn (foley)",5,9,0,319,406,-87,1401.407,1301.407,1334.871,14.5,189
6,44988,"D6Q-Dover Sherborn (quinn)",4,10,0,348,415,-67,1385.03,1270.745,1332.731,11.2,157
7,43993,"D6Q-Canton (green)",1,13,0,228,455,-227,1396.522,1285.807,1295.151,5.5,71
