rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43151,"D7M-Seekonk (medeiros)",12,1,0,333,230,103,1316.387,1170.234,1354.548,21.0,273
2,44284,"D7M-Rochester (white)",11,2,0,390,236,154,1318.404,1172.25,1347.023,18.9,246
3,43134,"D7M-Barrington RI (white)",7,6,0,305,274,31,1340.839,1190.839,1317.445,12.0,156
4,43232,"D7M-Barnstable  (red)",7,5,0,264,233,31,1331.804,1185.971,1310.205,12.9,155
5,43841,"D7M-Raynham (pierce)",6,7,0,270,257,13,1328.215,1182.062,1296.75,9.8,127
6,43430,"D7M-Bridgewater (rodrigues)",3,10,0,208,303,-95,1348.094,1201.94,1257.835,5.3,69
7,44876,"D7M-Westport (wilkinson - b)",1,11,0,199,325,-126,1356.846,1206.846,1245.376,2.4,29
8,43429,"D7M-Bridgewater (kelleher)",0,13,0,126,343,-217,1354.643,1208.489,1227.544,1.3,17
