rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44636,"D7P-Attleboro (white)",11,2,0,384,223,161,1359.852,1225.237,1363.823,22.4,291
2,44578,"D7P-King Philip (gold)",11,2,0,428,256,172,1347.621,1205.313,1358.6,20.3,264
3,44111,"D7P-Easton (white)",6,9,0,374,410,-36,1374.992,1248.325,1322.045,11.9,166
4,43688,"D7P-Sharon (maroon)",5,9,0,311,378,-67,1348.612,1198.612,1292.226,7.9,111
5,44972,"D7P-Foxboro (white)",6,7,0,321,352,-31,1351.895,1205.741,1289.599,11.2,145
6,44899,"D7P-North Attleboro (silver)",4,11,0,292,433,-141,1359.655,1216.321,1282.43,7.1,106
