rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43263,"D2M-Dartmouth (green)",14,2,0,684,542,142,1599.213,1717.963,1701.823,155.9,2026
2,43838,"D2M-Raynham (barry)",8,8,0,600,605,-5,1576.158,1676.158,1674.026,95.1,1521
3,46243,"D2M-Brockton",7,3,0,413,331,82,1594.561,1719.561,1673.801,103.6,1243
4,43132,"D2M-Barrington RI (gold)",7,6,0,577,513,64,1626.694,1757.463,1657.476,116.0,1508
5,43102,"D2M-Swansea",5,8,0,443,485,-42,1615.749,1746.518,1652.608,110.3,1324
6,44419,"D2M-Norton (white)",6,7,0,473,469,4,1622.151,1737.536,1642.29,106.4,1383
7,43171,"D2M-Dighton-Rehoboth (green)",4,13,0,495,665,-170,1593.704,1684.88,1614.021,76.6,1072
8,43966,"D2M-Taunton (jackson)",2,15,0,469,703,-234,1618.615,1736.262,1599.624,82.5,1155
9,43425,"D2M-Bridgewater (audette)",4,12,0,423,579,-156,1620.691,1733.191,1587.134,99.5,1293
