rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43406,"D4P-Natick (red)",21,4,0,978,672,306,1510.4,1524.4,1595.433,103.2,1342
2,44086,"D4P-Wellesley (black)",9,5,0,532,470,62,1490.822,1487.25,1529.073,60.4,845
3,45652,"D4P-Hopkinton (klotsche4)",8,5,0,416,437,-21,1501.861,1498.014,1489.188,58.8,764
4,44212,"D4P-Southboro (maroon)",9,9,0,562,621,-59,1510.986,1513.764,1487.244,53.6,911
5,45115,"D4P-Westwood (white)",4,9,0,414,457,-43,1491.28,1491.28,1479.548,42.5,552
6,44059,"D4P-Brookline (white)",5,8,0,326,330,-4,1499.865,1507.558,1470.464,49.1,638
7,44363,"D4P-Holliston (lohan)",2,12,0,358,553,-195,1486.4,1479.257,1401.214,31.1,435
