rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43346,"D1M-Mansfield (white)",10,7,0,587,552,35,1627.916,1754.387,1656.582,138.1,2071
2,44898,"D1M-North Attleboro (red)",18,7,0,890,753,137,1599.989,1701.989,1644.301,141.3,1978
3,44109,"D1M-Easton (black)",8,7,0,540,626,-86,1616.983,1733.65,1643.573,129.5,1684
4,44970,"D1M-Foxboro (blue)",9,10,0,644,650,-6,1609.285,1711.917,1612.014,145.9,1897
